"disease","country","mean_value","lower_95","upper_95","median_value"
"Rubella","TGO",0.215222,-0.292328,1.401416,0.174185
"Rubella","THA",0.240307,0.066715,0.753348,0.153104
"Rubella","TJK",0.385244,0.010968,1.760707,0.170665
"Rubella","TKM",0.257159,0.004658,1.252201,0.11609
"Rubella","TLS",0.0105,-0.528218,0.77387,-0.011049
"Rubella","TON",0.206827,-0.658603,0.839014,0.219486
"Rubella","TUN",0.0474,-0.017837,0.184915,0.038278
"Rubella","TUV",0.111367,-0.240778,0.865327,0
"Rubella","TZA",0.293622,0.004167,1.143906,0.208292
"Rubella","UGA",0.170192,-0.200186,1.221752,0.077763
"Rubella","UKR",0.193874,-0.017408,0.646307,0.15933
"Rubella","UZB",0.244957,0.009913,1.130981,0.115829
"Rubella","VCT",0.11531,-0.331917,0.740788,0
"Rubella","VEN",0.183201,0,0.610828,0.136612
"Rubella","VNM",0.437396,0.066589,1.333672,0.254452
"Rubella","VUT",0.363362,-0.544248,1.654898,0.279584
"Rubella","WSM",0.244519,-0.417944,1.102615,0.186164
"Rubella","XK",0.099317,-0.345931,0.579147,0.093103
"Rubella","YEM",0.028533,-0.162651,0.239703,0.036437
"Rubella","ZAF",0.153586,-0.332242,0.70876,0.155712
"Rubella","ZMB",0.413198,-0.185175,1.848575,0.277996
"Rubella","ZWE",0.13832,-0.221691,1.209916,0.048322
"Typhoid","AFG",0.47781,-0.002532,2.554392,0.261092
"Typhoid","AGO",3.817593,0.020939,12.054809,2.661905
"Typhoid","ALB",0.025133,0,0.202706,6.9e-05
"Typhoid","ARM",0.003462,0,0.01063,0.000569
"Typhoid","AZE",0.01153,0,0.040336,0.002365
"Typhoid","BDI",3.449717,-0.000125,16.336018,1.672693
"Typhoid","BEN",4.449516,-0.25172,21.204252,2.679356
"Typhoid","BFA",1.922123,0.001041,8.029416,1.281333
"Typhoid","BGD",0.246249,-0.004736,0.949347,0.14047
"Typhoid","BLZ",0.14038,0,0.787878,0.015272
"Typhoid","BOL",0.424443,0,2.232011,0.215387
"Typhoid","BTN",0.101993,0,0.474169,0.058748
"Typhoid","CAF",5.014071,0,16.192838,3.974005
"Typhoid","CIV",1.438934,-0.133356,4.969555,1.114556
"Typhoid","CMR",3.778729,-0.046215,11.779804,3.619312
"Typhoid","COD",1.640858,0,14.65049,0
"Typhoid","COG",0.570966,0,3.825384,0
"Typhoid","COM",NA,NA,NA,NA
"Typhoid","CPV",0.757433,0,4.441046,0.345431
"Typhoid","CUB",NA,NA,NA,NA
"Typhoid","DJI",0.402763,0,2.061051,0.240302
"Typhoid","ERI",1.05127,0,5.005282,0.572188
"Typhoid","ETH",1.14934,-0.331088,6.608134,0.559726
"Typhoid","FJI",0.104636,0,0.470529,0.045369
"Typhoid","FSM",0.030397,0,0.142221,0
"Typhoid","GEO",0.001252,0,0.004962,0.000265
"Typhoid","GHA",0.784086,0,2.714269,0.58339
"Typhoid","GIN",NA,NA,NA,NA
"Typhoid","GMB",0.880901,0,3.961866,0.599356
"Typhoid","GNB",0.827975,0,3.963283,0.497055
"Typhoid","GTM",0.243725,-0.011913,1.204571,0.141969
"Typhoid","GUY",0.142694,0,0.927582,0.013291
"Typhoid","HND",0.130314,0,0.50422,0.066716
"Typhoid","HTI",0.328496,0,1.344266,0.164583
"Typhoid","IDN",0.065704,-0.004071,0.237579,0.041638
"Typhoid","IND",0.125049,-0.023861,0.389093,0.089953
"Typhoid","IRN",NA,NA,NA,NA
"Typhoid","KEN",1.285204,0.056469,6.107392,0.796992
"Typhoid","KGZ",NA,NA,NA,NA
"Typhoid","KHM",0.27068,0,1.554398,0.190057
"Typhoid","KIR",0.874578,0,4.334335,0.128538
"Typhoid","LAO",0.348719,0,1.670565,0.223892
"Typhoid","LBR",3.062082,0.016181,12.312337,1.645987
"Typhoid","LKA",0.110945,0,0.605086,0.063587
"Typhoid","LSO",NA,NA,NA,NA
"Typhoid","MAR",0.088328,0,0.289853,0.08478
"Typhoid","MDA",NA,NA,NA,NA
"Typhoid","MDG",2.132936,0.016245,13.070102,1.111821
"Typhoid","MLI",1.257333,0,5.590483,0.881425
"Typhoid","MMR",0.179625,0,1.377814,0.098101
"Typhoid","MNG",0.120803,0,0.438076,0.04588
"Typhoid","MOZ",0.799488,0.010471,3.723504,0.463525
"Typhoid","MRT",1.226154,0,7.07935,0.794759
"Typhoid","MWI",0.574838,0,2.855674,0.335998
"Typhoid","NAM",0.286275,0,1.07108,0.187778
"Typhoid","NER",1.30251,0.003558,6.726494,0.758218
"Typhoid","NGA",1.27735,0.015248,5.150596,0.949924
"Typhoid","NIC",NA,NA,NA,NA
"Typhoid","NPL",0.160848,-0.033064,0.696862,0.101799
"Typhoid","PAK",0.048185,-0.003208,0.162723,0.034638
"Typhoid","PER",0.248186,0,1.38973,0.11288
"Typhoid","PHL",0.347625,-0.034496,2.103501,0.215686
"Typhoid","PNG",10.09475,-0.417756,46.523143,2.905527
"Typhoid","PRK",NA,NA,NA,NA
"Typhoid","PRY",0.088109,0,0.563815,0.02483
"Typhoid","RWA",0.804281,0,3.890514,0.410156
"Typhoid","SDN",0.526722,-0.095591,2.486326,0.333039
"Typhoid","SEN",0.921028,0.000105,4.391205,0.676849
"Typhoid","SLB",2.247208,0,10.363299,0.540319
"Typhoid","SLE",2.634407,0,15.480492,1.421098
"Typhoid","SLV",0.034054,0,0.16725,0.012612
"Typhoid","SOM",NA,NA,NA,NA
"Typhoid","SSD",NA,NA,NA,NA
"Typhoid","STP",2.578631,0,9.705749,1.532642
"Typhoid","SWZ",0.397684,0,2.164886,0.2082
"Typhoid","TCD",6.08038,0.005393,19.294184,4.196589
"Typhoid","TGO",1.182143,0,5.10506,0.849939
"Typhoid","THA",0.092662,-0.002581,0.421856,0.045009
"Typhoid","TJK",NA,NA,NA,NA
"Typhoid","TLS",NA,NA,NA,NA
"Typhoid","TON",NA,NA,NA,NA
"Typhoid","TZA",1.135432,0,7.746612,0.518875
"Typhoid","UGA",0.606412,0,3.462156,0.330704
"Typhoid","UKR",NA,NA,NA,NA
"Typhoid","UZB",0.154643,0,0.859114,0.066015
"Typhoid","VEN",0.045465,0,0.266983,0.018161
"Typhoid","VNM",NA,NA,NA,NA
"Typhoid","VUT",0.335358,0,1.532514,0.113425
"Typhoid","WSM",0.154462,0,0.726761,0.028502
"Typhoid","YEM",1.873695,-1.506332,9.981991,1.191971
"Typhoid","ZAF",0.397648,0,1.371032,0.216883
"Typhoid","ZMB",0.809386,0.000362,5.101522,0.446268
"Typhoid","ZWE",0.468828,0,3.50618,0.190859
"YF","AGO",0.845489,0.076528,2.402696,0.687865
"YF","BDI",0.737812,0.139912,2.106591,0.587646
"YF","BEN",3.945788,0.214461,14.698785,2.431031
"YF","BFA",3.13253,0.341389,11.873455,2.101115
"YF","CAF",3.741007,0.187819,14.247493,1.962771
"YF","CIV",7.621697,0.187493,29.783775,3.887572
"YF","CMR",9.856414,0.19766,41.530374,4.214998
"YF","COD",1.973496,0.057321,7.518873,0.943168
"YF","COG",0.883292,0.047748,2.783225,0.725557
"YF","COL",2.715402,0.225571,10.323936,1.814482
"YF","ECU",0.873479,0.129208,3.405832,0.599363
"YF","ERI",2.231162,0.04598,7.867252,1.216307
"YF","ETH",0.267543,0.008532,0.93969,0.224986
"YF","GHA",5.425539,0.204046,20.012563,2.999871
"YF","GIN",7.443845,0.322265,29.46314,3.783446
"YF","GMB",2.941454,0.222547,9.703801,2.255813
"YF","GNB",2.04915,0.124424,6.312403,1.573188
"YF","KEN",5.687822,0.064853,21.95033,3.55736
"YF","LBR",3.585587,0.432587,10.172587,2.887736
"YF","MLI",2.193748,0.343767,6.782139,1.714279
"YF","MRT",4.441407,0.263985,15.285711,3.11504
"YF","NER",1.259977,0.107067,4.75531,0.843327
"YF","NGA",1.842299,0.137199,7.539134,0.91599
"YF","PER",1.49469,0.21812,5.701719,1.098312
"YF","RWA",0.924545,0.102985,2.893402,0.707107
"YF","SDN",2.118889,0.040708,8.459238,0.974425
"YF","SEN",6.051114,0.270524,22.151447,3.64491
"YF","SLE",5.559774,0.144048,21.676716,4.141967
"YF","SOM",2.979158,0.098752,11.708867,1.328532
"YF","SSD",1.397148,0.02709,4.888991,0.986437
"YF","TCD",0.837061,0.075638,2.711967,0.539751
"YF","TGO",4.273146,0.146262,14.608947,3.269188
"YF","TZA",2.078306,0.078468,7.95053,1.025964
"YF","UGA",2.466228,0.174652,8.953663,1.280696
"YF","VEN",2.864759,0.206206,10.029201,1.555049
"YF","ZMB",0.972442,0.065648,3.427981,0.685149
