"disease","subregion","activity_type","Counts","lower_bound","upper_bound"
"COVID-19","Central and Southern Asia","campaign",2,-0.9235,-0.9198
"Typhoid","Eastern and South-Eastern Asia","routine",6,-0.9234,-0.9107
"Rubella","Northern Africa and Western Asia","routine",13,-0.9231,-0.9173
"Typhoid","Southern Africa","campaign",6,-0.9231,-0.9043
"JE","Eastern and South-Eastern Asia","routine",7,-0.9228,-0.9159
"Typhoid","Middle Africa","campaign",4,-0.9228,-0.9068
"Typhoid","Eastern Africa","campaign",6,-0.9227,-0.9101
"YF","Latin America and the Caribbean","campaign",4,-0.9226,-0.9129
"Measles","Latin America and the Caribbean","campaign",7,-0.9225,-0.9126
"Rubella","Eastern and Southern Europe","routine",9,-0.9225,-0.9156
"Cholera","Eastern Africa","campaign",7,-0.9222,-0.908
"Measles","Eastern and South-Eastern Asia","campaign",11,-0.9219,-0.9103
"Typhoid","Latin America and the Caribbean","routine",16,-0.9218,-0.91
"JE","Oceania","routine",18,-0.9213,-0.9078
"Typhoid","Eastern and South-Eastern Asia","campaign",10,-0.9213,-0.9088
"Rota","Eastern and Southern Europe","routine",3,-0.9211,-0.9119
"Malaria","Northern Africa and Western Asia","routine",2,-0.921,-0.8999
"Cholera","Western Africa","campaign",5,-0.9209,-0.9057
"JE","Central and Southern Asia","routine",3,-0.9206,-0.9148
"Rubella","Western Africa","campaign",13,-0.9206,-0.9061
"Rubella","Latin America and the Caribbean","routine",12,-0.9203,-0.9128
"COVID-19","Northern Africa and Western Asia","campaign",8,-0.9198,-0.9159
"Cholera","Middle Africa","campaign",6,-0.9197,-0.9133
"Rota","Southern Africa","routine",3,-0.9196,-0.9101
"Typhoid","Western Africa","campaign",2,-0.9196,-0.9104
"YF","Middle Africa","campaign",7,-0.9196,-0.9114
"Hib","Eastern and Southern Europe","routine",26,-0.9194,-0.9112
"YF","Western Africa","campaign",1,-0.9194,-0.9127
"Rubella","Oceania","routine",15,-0.9189,-0.9008
"Typhoid","Southern Africa","routine",10,-0.9189,-0.9003
"JE","Oceania","campaign",4,-0.9186,-0.899
"PCV","Eastern and Southern Europe","routine",9,-0.9184,-0.9109
"Typhoid","Central and Southern Asia","campaign",21,-0.9184,-0.905
"Cholera","Latin America and the Caribbean","campaign",11,-0.9183,-0.8922
"Rota","Eastern and South-Eastern Asia","routine",3,-0.9183,-0.9095
"Rubella","Latin America and the Caribbean","campaign",14,-0.9181,-0.9093
"COVID-19","Southern Africa","routine",9,-0.9176,-0.9025
"COVID-19","Oceania","campaign",15,-0.9176,-0.9106
"COVID-19","Middle Africa","campaign",10,-0.9175,-0.9082
"COVID-19","Eastern and Southern Europe","routine",1,-0.9174,-0.9025
"COVID-19","Western Africa","routine",3,-0.9173,-0.9061
"Rubella","Northern Africa and Western Asia","routine",12,-0.9173,-0.9115
"Rubella","Eastern and South-Eastern Asia","routine",19,-0.9173,-0.9023
"Measles","Northern Africa and Western Asia","campaign",15,-0.9172,-0.9071
"PCV","Eastern and South-Eastern Asia","routine",21,-0.9169,-0.9068
"Rubella","Eastern and South-Eastern Asia","campaign",18,-0.9169,-0.9076
"COVID-19","Eastern Africa","routine",1,-0.9167,-0.9106
"Rota","Central and Southern Asia","routine",6,-0.9165,-0.9093
"COVID-19","Central and Southern Asia","campaign",1,-0.9162,-0.9126
"Rubella","Oceania","campaign",2,-0.916,-0.9037
"Typhoid","Western Africa","routine",2,-0.916,-0.9062
"COVID-19","Northern Africa and Western Asia","campaign",14,-0.9159,-0.912
"JE","Eastern and South-Eastern Asia","routine",6,-0.9159,-0.909
"Rubella","Eastern Africa","routine",14,-0.9159,-0.9078
"YF","Eastern Africa","campaign",15,-0.9157,-0.901
"Rubella","Eastern and Southern Europe","routine",15,-0.9156,-0.9088
"Rubella","Eastern Africa","campaign",17,-0.9151,-0.8996
"JE","Central and Southern Asia","routine",5,-0.9148,-0.909
"JE","Eastern and South-Eastern Asia","campaign",15,-0.9148,-0.8911
"Measles","Southern Africa","campaign",9,-0.9145,-0.8929
"Rubella","Middle Africa","campaign",16,-0.9144,-0.8911
"Rubella","Western Africa","routine",5,-0.9143,-0.9044
"Typhoid","Latin America and the Caribbean","campaign",16,-0.9143,-0.9022
"Typhoid","Middle Africa","routine",2,-0.9142,-0.8985
"YF","Northern Africa and Western Asia","campaign",7,-0.9142,-0.901
"Rubella","Middle Africa","routine",7,-0.9139,-0.8956
"Rubella","Eastern and Southern Europe","campaign",22,-0.9138,-0.8974
"Cholera","Middle Africa","campaign",6,-0.9133,-0.9069
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.9131,-0.9104
"COVID-19","Middle Africa","routine",6,-0.913,-0.8992
"Rubella","Central and Southern Asia","routine",5,-0.913,-0.8981
"YF","Latin America and the Caribbean","campaign",5,-0.9129,-0.9033
"Rubella","Latin America and the Caribbean","routine",7,-0.9128,-0.9053
"Measles","Latin America and the Caribbean","campaign",6,-0.9126,-0.9027
"COVID-19","Northern Africa and Western Asia","campaign",9,-0.912,-0.9081
"Rubella","Southern Africa","routine",14,-0.9119,-0.8955
"Rota","Latin America and the Caribbean","routine",3,-0.9116,-0.9082
"Typhoid","Central and Southern Asia","routine",14,-0.9116,-0.8967
"Rubella","Northern Africa and Western Asia","routine",11,-0.9115,-0.9057
"Typhoid","Northern Africa and Western Asia","campaign",15,-0.9115,-0.894
"YF","Middle Africa","campaign",10,-0.9114,-0.9031
"Hib","Eastern and Southern Europe","routine",17,-0.9112,-0.9029
"Measles","Eastern and Southern Europe","campaign",20,-0.9112,-0.886
"Typhoid","Oceania","routine",3,-0.9112,-0.8909
"PCV","Eastern and Southern Europe","routine",9,-0.9109,-0.9034
"Typhoid","Eastern and South-Eastern Asia","routine",12,-0.9107,-0.8979
"COVID-19","Oceania","campaign",22,-0.9106,-0.9037
"Rubella","Northern Africa and Western Asia","campaign",8,-0.9105,-0.8963
"Typhoid","Western Africa","campaign",2,-0.9104,-0.9013
"Measles","Eastern and South-Eastern Asia","campaign",15,-0.9103,-0.8988
"Rota","Southern Africa","routine",2,-0.9101,-0.9006
"Rubella","Central and Southern Asia","campaign",24,-0.9101,-0.8924
"Typhoid","Eastern Africa","campaign",6,-0.9101,-0.8975
"Typhoid","Latin America and the Caribbean","routine",12,-0.91,-0.8982
"Typhoid","Oceania","campaign",1,-0.9096,-0.8859
"Rota","Eastern and South-Eastern Asia","routine",5,-0.9095,-0.9007
"Rota","Central and Southern Asia","routine",5,-0.9093,-0.9021
"Rubella","Latin America and the Caribbean","campaign",17,-0.9093,-0.9004
"JE","Central and Southern Asia","routine",1,-0.909,-0.9032
"JE","Eastern and South-Eastern Asia","routine",16,-0.909,-0.9021
"COVID-19","Oceania","routine",21,-0.9088,-0.8995
"Rubella","Eastern and Southern Europe","routine",16,-0.9088,-0.902
"Typhoid","Eastern and South-Eastern Asia","campaign",16,-0.9088,-0.8963
"COVID-19","Middle Africa","campaign",3,-0.9082,-0.899
"COVID-19","Northern Africa and Western Asia","campaign",13,-0.9081,-0.9042
"Cholera","Eastern Africa","campaign",11,-0.908,-0.8939
"MenA","Western Africa","routine",1,-0.9079,-0.905
"JE","Oceania","routine",6,-0.9078,-0.8943
"Rubella","Eastern Africa","routine",11,-0.9078,-0.8997
"MenA","Northern Africa and Western Asia","routine",7,-0.9077,-0.9033
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.9076,-0.9049
"Rubella","Eastern and South-Eastern Asia","campaign",8,-0.9076,-0.8982
"Typhoid","Northern Africa and Western Asia","routine",12,-0.9076,-0.8812
"Rubella","Southern Africa","campaign",5,-0.9072,-0.8885
"Measles","Northern Africa and Western Asia","campaign",7,-0.9071,-0.8971
"Cholera","Middle Africa","campaign",9,-0.9069,-0.9005
"PCV","Eastern and South-Eastern Asia","routine",16,-0.9068,-0.8968
"Typhoid","Middle Africa","campaign",4,-0.9068,-0.8908
"Typhoid","Western Africa","routine",2,-0.9062,-0.8964
"COVID-19","Western Africa","routine",5,-0.9061,-0.895
"Rubella","Western Africa","campaign",6,-0.9061,-0.8915
"PCV","Oceania","routine",1,-0.906,-0.897
"Typhoid","Eastern and Southern Europe","campaign",3,-0.9059,-0.8817
"Cholera","Western Africa","campaign",5,-0.9057,-0.8906
"Rubella","Northern Africa and Western Asia","routine",13,-0.9057,-0.8999
"Rubella","Latin America and the Caribbean","routine",15,-0.9053,-0.8979
"MenA","Western Africa","routine",1,-0.905,-0.9022
"Typhoid","Central and Southern Asia","campaign",19,-0.905,-0.8916
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.9049,-0.9022
"COVID-19","Eastern Africa","campaign",1,-0.9047,-0.8964
"Rubella","Western Africa","routine",5,-0.9044,-0.8945
"Cholera","Northern Africa and Western Asia","campaign",5,-0.9043,-0.8796
"Typhoid","Southern Africa","campaign",1,-0.9043,-0.8854
"COVID-19","Northern Africa and Western Asia","campaign",7,-0.9042,-0.9004
"COVID-19","Oceania","campaign",16,-0.9037,-0.8968
"Rubella","Oceania","campaign",1,-0.9037,-0.8915
"PCV","Eastern and Southern Europe","routine",7,-0.9034,-0.8959
"JE","Central and Southern Asia","routine",2,-0.9032,-0.8974
"YF","Middle Africa","campaign",6,-0.9031,-0.8948
"Hib","Eastern and Southern Europe","routine",23,-0.9029,-0.8946
"Measles","Latin America and the Caribbean","campaign",7,-0.9027,-0.8928
"COVID-19","Southern Africa","routine",20,-0.9025,-0.8874
"COVID-19","Eastern and Southern Europe","routine",1,-0.9025,-0.8877
"Rubella","Eastern and South-Eastern Asia","routine",17,-0.9023,-0.8873
"Typhoid","Latin America and the Caribbean","campaign",22,-0.9022,-0.8902
"JE","Eastern and South-Eastern Asia","routine",9,-0.9021,-0.8952
"Rota","Central and Southern Asia","routine",10,-0.9021,-0.8949
"Rubella","Eastern and Southern Europe","routine",10,-0.902,-0.8951
"Typhoid","Western Africa","campaign",1,-0.9013,-0.8921
"YF","Northern Africa and Western Asia","campaign",6,-0.901,-0.8879
"YF","Eastern Africa","campaign",18,-0.901,-0.8864
"Rubella","Oceania","routine",10,-0.9008,-0.8827
"Rota","Eastern and South-Eastern Asia","routine",2,-0.9007,-0.8919
"Rota","Southern Africa","routine",1,-0.9006,-0.8911
"Cholera","Middle Africa","campaign",6,-0.9005,-0.8941
"COVID-19","Northern Africa and Western Asia","campaign",13,-0.9004,-0.8965
"Rubella","Latin America and the Caribbean","campaign",22,-0.9004,-0.8916
"Typhoid","Southern Africa","routine",5,-0.9003,-0.8817
"Rota","Oceania","routine",1,-0.9001,-0.8917
"Rubella","Northern Africa and Western Asia","routine",6,-0.8999,-0.8941
"Rubella","Eastern Africa","routine",9,-0.8997,-0.8916
"Rubella","Eastern Africa","campaign",16,-0.8996,-0.8841
"YF","Western Africa","campaign",1,-0.8995,-0.8928
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8994,-0.8967
"MenA","Western Africa","routine",1,-0.8993,-0.8964
"COVID-19","Middle Africa","routine",6,-0.8992,-0.8855
"COVID-19","Middle Africa","campaign",2,-0.899,-0.8897
"JE","Oceania","campaign",10,-0.899,-0.8794
"Measles","Eastern and South-Eastern Asia","campaign",16,-0.8988,-0.8873
"Typhoid","Middle Africa","routine",2,-0.8985,-0.8828
"Rubella","Eastern and South-Eastern Asia","campaign",11,-0.8982,-0.8889
"Typhoid","Latin America and the Caribbean","routine",22,-0.8982,-0.8864
"Rubella","Central and Southern Asia","routine",5,-0.8981,-0.8831
"Rota","Latin America and the Caribbean","routine",1,-0.8979,-0.8945
"Rubella","Latin America and the Caribbean","routine",13,-0.8979,-0.8904
"Typhoid","Eastern and South-Eastern Asia","routine",13,-0.8979,-0.8852
"Typhoid","Eastern Africa","campaign",5,-0.8975,-0.8849
"JE","Central and Southern Asia","routine",6,-0.8974,-0.8916
"Rubella","Eastern and Southern Europe","campaign",17,-0.8974,-0.881
"Measles","Northern Africa and Western Asia","campaign",10,-0.8971,-0.887
"PCV","Oceania","routine",1,-0.897,-0.888
"COVID-19","Oceania","campaign",11,-0.8968,-0.8899
"PCV","Eastern and South-Eastern Asia","routine",15,-0.8968,-0.8867
"Typhoid","Central and Southern Asia","routine",10,-0.8967,-0.8818
"COVID-19","Northern Africa and Western Asia","campaign",12,-0.8965,-0.8926
"Rubella","Northern Africa and Western Asia","campaign",11,-0.8963,-0.8821
"Typhoid","Eastern and South-Eastern Asia","campaign",11,-0.8963,-0.8838
"PCV","Eastern and Southern Europe","routine",4,-0.8959,-0.8884
"Rubella","Middle Africa","routine",9,-0.8956,-0.8773
"Rubella","Southern Africa","routine",22,-0.8955,-0.8791
"JE","Eastern and South-Eastern Asia","routine",6,-0.8952,-0.8883
"Rubella","Eastern and Southern Europe","routine",18,-0.8951,-0.8883
"COVID-19","Western Africa","routine",1,-0.895,-0.8838
"Rota","Central and Southern Asia","routine",14,-0.8949,-0.8878
"YF","Middle Africa","campaign",4,-0.8948,-0.8866
"Hib","Eastern and Southern Europe","routine",18,-0.8946,-0.8863
"Rubella","Western Africa","routine",12,-0.8945,-0.8846
"JE","Oceania","routine",4,-0.8943,-0.8808
"Cholera","Middle Africa","campaign",6,-0.8941,-0.8877
"Rubella","Northern Africa and Western Asia","routine",7,-0.8941,-0.8883
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.894,-0.8912
"Typhoid","Northern Africa and Western Asia","campaign",11,-0.894,-0.8764
"Cholera","Eastern Africa","campaign",17,-0.8939,-0.8797
"YF","Northern Africa and Western Asia","routine",3,-0.8938,-0.8777
"MenA","Western Africa","routine",1,-0.8936,-0.8907
"Measles","Southern Africa","campaign",8,-0.8929,-0.8714
"Measles","Latin America and the Caribbean","campaign",7,-0.8928,-0.8829
"YF","Western Africa","campaign",1,-0.8928,-0.8862
"COVID-19","Northern Africa and Western Asia","campaign",16,-0.8926,-0.8887
"Rubella","Central and Southern Asia","campaign",21,-0.8924,-0.8747
"Cholera","Latin America and the Caribbean","campaign",12,-0.8922,-0.8661
"PCV","Southern Africa","routine",1,-0.8921,-0.8825
"Typhoid","Western Africa","campaign",1,-0.8921,-0.883
"Rota","Eastern and South-Eastern Asia","routine",1,-0.8919,-0.883
"JE","Central and Southern Asia","routine",8,-0.8916,-0.8857
"Rubella","Eastern Africa","routine",13,-0.8916,-0.8835
"Rubella","Latin America and the Caribbean","campaign",19,-0.8916,-0.8828
"Typhoid","Central and Southern Asia","campaign",9,-0.8916,-0.8782
"Rubella","Western Africa","campaign",16,-0.8915,-0.8769
"Rubella","Oceania","campaign",5,-0.8915,-0.8793
"COVID-19","Eastern and South-Eastern Asia","campaign",3,-0.8912,-0.8885
"JE","Eastern and South-Eastern Asia","campaign",6,-0.8911,-0.8673
"Rota","Southern Africa","routine",1,-0.8911,-0.8815
"Rubella","Middle Africa","campaign",12,-0.8911,-0.8677
"Typhoid","Oceania","routine",3,-0.8909,-0.8706
"Typhoid","Middle Africa","campaign",3,-0.8908,-0.8748
"Cholera","Western Africa","campaign",4,-0.8906,-0.8754
"MenA","Northern Africa and Western Asia","routine",11,-0.8904,-0.886
"Rubella","Latin America and the Caribbean","routine",14,-0.8904,-0.8829
"Typhoid","Latin America and the Caribbean","campaign",13,-0.8902,-0.8782
"COVID-19","Oceania","campaign",16,-0.8899,-0.883
"Rubella","Eastern and South-Eastern Asia","campaign",9,-0.8889,-0.8795
"COVID-19","Northern Africa and Western Asia","campaign",11,-0.8887,-0.8848
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8885,-0.8858
"Rubella","Southern Africa","campaign",10,-0.8885,-0.8698
"PCV","Eastern and Southern Europe","routine",2,-0.8884,-0.8809
"JE","Eastern and South-Eastern Asia","routine",9,-0.8883,-0.8814
"Rubella","Northern Africa and Western Asia","routine",8,-0.8883,-0.8825
"Rubella","Eastern and Southern Europe","routine",11,-0.8883,-0.8815
"Rota","Central and Southern Asia","routine",13,-0.8878,-0.8806
"COVID-19","Eastern and Southern Europe","routine",1,-0.8877,-0.8728
"Cholera","Middle Africa","campaign",4,-0.8877,-0.8813
"COVID-19","Southern Africa","routine",4,-0.8874,-0.8723
"Measles","Eastern and South-Eastern Asia","campaign",22,-0.8873,-0.8758
"Rubella","Eastern and South-Eastern Asia","routine",7,-0.8873,-0.8723
"Measles","Northern Africa and Western Asia","campaign",22,-0.887,-0.877
"PCV","Eastern and South-Eastern Asia","routine",15,-0.8867,-0.8766
"Typhoid","Western Africa","routine",1,-0.8866,-0.8768
"YF","Middle Africa","campaign",4,-0.8866,-0.8783
"Typhoid","Latin America and the Caribbean","routine",18,-0.8864,-0.8745
"YF","Eastern Africa","campaign",20,-0.8864,-0.8718
"Hib","Eastern and Southern Europe","routine",22,-0.8863,-0.878
"Measles","Eastern and Southern Europe","campaign",22,-0.886,-0.8608
"Typhoid","Oceania","campaign",7,-0.8859,-0.8622
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8858,-0.883
"JE","Central and Southern Asia","routine",7,-0.8857,-0.8799
"COVID-19","Middle Africa","routine",4,-0.8855,-0.8717
"Typhoid","Southern Africa","campaign",6,-0.8854,-0.8666
"Typhoid","Eastern and South-Eastern Asia","routine",5,-0.8852,-0.8725
"MenA","Western Africa","routine",1,-0.8849,-0.8821
"Typhoid","Eastern Africa","campaign",4,-0.8849,-0.8722
"COVID-19","Northern Africa and Western Asia","campaign",14,-0.8848,-0.8809
"Rota","Eastern and Southern Europe","routine",1,-0.8846,-0.8754
"Rubella","Western Africa","routine",9,-0.8846,-0.8747
"Rubella","Eastern Africa","campaign",13,-0.8841,-0.8686
"COVID-19","Western Africa","routine",2,-0.8838,-0.8727
"Typhoid","Eastern and South-Eastern Asia","campaign",15,-0.8838,-0.8713
"Rubella","Eastern Africa","routine",8,-0.8835,-0.8754
"Rota","Oceania","routine",1,-0.8832,-0.8748
"Rubella","Central and Southern Asia","routine",4,-0.8831,-0.8681
"COVID-19","Eastern and South-Eastern Asia","campaign",2,-0.883,-0.8803
"COVID-19","Oceania","campaign",22,-0.883,-0.876
"Measles","Latin America and the Caribbean","campaign",8,-0.8829,-0.873
"Rubella","Latin America and the Caribbean","routine",10,-0.8829,-0.8754
"Rubella","Latin America and the Caribbean","campaign",14,-0.8828,-0.8739
"Typhoid","Middle Africa","routine",1,-0.8828,-0.8671
"Rubella","Oceania","routine",14,-0.8827,-0.8646
"PCV","Southern Africa","routine",1,-0.8825,-0.8728
"Rubella","Northern Africa and Western Asia","routine",7,-0.8825,-0.8767
"Rubella","Northern Africa and Western Asia","campaign",9,-0.8821,-0.868
"Typhoid","Central and Southern Asia","routine",9,-0.8818,-0.8669
"Typhoid","Southern Africa","routine",13,-0.8817,-0.8631
"Rota","Southern Africa","routine",5,-0.8815,-0.872
"Rubella","Eastern and Southern Europe","routine",17,-0.8815,-0.8746
"JE","Eastern and South-Eastern Asia","routine",10,-0.8814,-0.8745
"Cholera","Middle Africa","campaign",3,-0.8813,-0.8749
"Typhoid","Northern Africa and Western Asia","routine",9,-0.8812,-0.8547
"Rubella","Eastern and Southern Europe","campaign",13,-0.881,-0.8646
"COVID-19","Northern Africa and Western Asia","campaign",11,-0.8809,-0.8771
"PCV","Eastern and Southern Europe","routine",9,-0.8809,-0.8734
"JE","Oceania","routine",7,-0.8808,-0.8673
"Rota","Central and Southern Asia","routine",9,-0.8806,-0.8734
"COVID-19","Middle Africa","campaign",2,-0.8804,-0.8712
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8803,-0.8776
"COVID-19","Central and Southern Asia","campaign",1,-0.8799,-0.8763
"JE","Central and Southern Asia","routine",5,-0.8799,-0.8741
"COVID-19","Eastern Africa","routine",1,-0.8797,-0.8723
"Cholera","Eastern Africa","campaign",19,-0.8797,-0.8656
"YF","Western Africa","campaign",2,-0.8796,-0.8729
"Rubella","Eastern and South-Eastern Asia","campaign",12,-0.8795,-0.8701
"JE","Oceania","campaign",4,-0.8794,-0.8598
"Rubella","Oceania","campaign",6,-0.8793,-0.867
"MenA","Western Africa","routine",1,-0.8792,-0.8763
"Typhoid","Eastern and Southern Europe","routine",1,-0.8792,-0.8497
"Rubella","Southern Africa","routine",15,-0.8791,-0.8627
"Malaria","Northern Africa and Western Asia","routine",1,-0.8788,-0.8577
"YF","Middle Africa","campaign",3,-0.8783,-0.8701
"Typhoid","Central and Southern Asia","campaign",16,-0.8782,-0.8648
"Typhoid","Latin America and the Caribbean","campaign",12,-0.8782,-0.8662
"Hib","Eastern and Southern Europe","routine",15,-0.878,-0.8697
"Typhoid","Eastern Africa","routine",1,-0.878,-0.8693
"YF","Northern Africa and Western Asia","routine",2,-0.8777,-0.8616
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8776,-0.8748
"Rota","Latin America and the Caribbean","routine",2,-0.8773,-0.8739
"Rubella","Middle Africa","routine",11,-0.8773,-0.859
"COVID-19","Northern Africa and Western Asia","campaign",13,-0.8771,-0.8732
"Measles","Northern Africa and Western Asia","campaign",20,-0.877,-0.867
"Rubella","Western Africa","campaign",13,-0.8769,-0.8623
"Typhoid","Western Africa","routine",1,-0.8768,-0.867
"Rubella","Northern Africa and Western Asia","routine",14,-0.8767,-0.8709
"PCV","Eastern and South-Eastern Asia","routine",17,-0.8766,-0.8666
"Typhoid","Northern Africa and Western Asia","campaign",10,-0.8764,-0.8588
"MenA","Western Africa","routine",2,-0.8763,-0.8735
"COVID-19","Oceania","campaign",16,-0.876,-0.8691
"Measles","Eastern and South-Eastern Asia","campaign",9,-0.8758,-0.8642
"Cholera","Western Africa","campaign",1,-0.8754,-0.8602
"Rubella","Eastern Africa","routine",15,-0.8754,-0.8673
"Rubella","Latin America and the Caribbean","routine",3,-0.8754,-0.8679
"Cholera","Middle Africa","campaign",6,-0.8749,-0.8685
"Typhoid","Middle Africa","campaign",3,-0.8748,-0.8588
"Rubella","Western Africa","routine",6,-0.8747,-0.8648
"Rubella","Central and Southern Asia","campaign",16,-0.8747,-0.857
"YF","Northern Africa and Western Asia","campaign",15,-0.8747,-0.8616
"Rubella","Eastern and Southern Europe","routine",14,-0.8746,-0.8678
"JE","Eastern and South-Eastern Asia","routine",16,-0.8745,-0.8676
"Typhoid","Latin America and the Caribbean","routine",13,-0.8745,-0.8627
"YF","Latin America and the Caribbean","campaign",2,-0.8743,-0.8646
"Rota","Eastern and South-Eastern Asia","routine",1,-0.8742,-0.8654
"JE","Central and Southern Asia","routine",9,-0.8741,-0.8683
"COVID-19","Latin America and the Caribbean","campaign",1,-0.8739,-0.8707
"Rubella","Latin America and the Caribbean","campaign",13,-0.8739,-0.8651
"PCV","Eastern and Southern Europe","routine",1,-0.8734,-0.8659
"Rota","Central and Southern Asia","routine",16,-0.8734,-0.8662
"COVID-19","Northern Africa and Western Asia","campaign",13,-0.8732,-0.8693
"Measles","Latin America and the Caribbean","campaign",3,-0.873,-0.8631
"YF","Western Africa","campaign",4,-0.8729,-0.8663
"COVID-19","Eastern and Southern Europe","routine",1,-0.8728,-0.858
"PCV","Southern Africa","routine",1,-0.8728,-0.8632
"COVID-19","Central and Southern Asia","campaign",2,-0.8727,-0.8691
"Typhoid","Eastern and South-Eastern Asia","routine",10,-0.8725,-0.8597
"Measles","Eastern and South-Eastern Asia","routine",1,-0.8724,-0.8616
"COVID-19","Southern Africa","routine",20,-0.8723,-0.8572
"Rubella","Eastern and South-Eastern Asia","routine",15,-0.8723,-0.8573
"Typhoid","Eastern Africa","campaign",5,-0.8722,-0.8596
"COVID-19","Eastern and South-Eastern Asia","campaign",1,-0.8721,-0.8694
"Rota","Southern Africa","routine",1,-0.872,-0.8625
"MenACWYX","Northern Africa and Western Asia","campaign",5,-0.8719,-0.8629
"YF","Eastern Africa","campaign",21,-0.8718,-0.8571
"COVID-19","Middle Africa","routine",6,-0.8717,-0.8579
"Measles","Southern Africa","campaign",7,-0.8714,-0.8498
"Typhoid","Eastern and South-Eastern Asia","campaign",21,-0.8713,-0.8588
"COVID-19","Middle Africa","campaign",4,-0.8712,-0.8619
"Rubella","Northern Africa and Western Asia","routine",11,-0.8709,-0.8651
"COVID-19","Latin America and the Caribbean","campaign",1,-0.8707,-0.8681
"Typhoid","Oceania","routine",8,-0.8706,-0.8503
"Rota","Latin America and the Caribbean","routine",2,-0.8705,-0.867
"Rubella","Eastern and South-Eastern Asia","campaign",10,-0.8701,-0.8608
"YF","Middle Africa","campaign",12,-0.8701,-0.8618
"PCV","Oceania","routine",1,-0.87,-0.861
"Rubella","Southern Africa","campaign",11,-0.8698,-0.8511
"Hib","Eastern and Southern Europe","routine",20,-0.8697,-0.8614
"COVID-19","Northern Africa and Western Asia","campaign",10,-0.8693,-0.8654
"COVID-19","Oceania","campaign",14,-0.8691,-0.8622
"Rubella","Eastern Africa","campaign",20,-0.8686,-0.8531
"Cholera","Middle Africa","campaign",5,-0.8685,-0.8621
"JE","Central and Southern Asia","routine",5,-0.8683,-0.8625
"COVID-19","Latin America and the Caribbean","campaign",1,-0.8681,-0.8655
"Rubella","Central and Southern Asia","routine",4,-0.8681,-0.8532
"Rubella","Northern Africa and Western Asia","campaign",6,-0.868,-0.8538
"Rubella","Latin America and the Caribbean","routine",9,-0.8679,-0.8604
"Rubella","Eastern and Southern Europe","routine",20,-0.8678,-0.861
"MenA","Western Africa","routine",3,-0.8677,-0.8648
"Rubella","Middle Africa","campaign",11,-0.8677,-0.8444
"JE","Eastern and South-Eastern Asia","routine",16,-0.8676,-0.8606
"JE","Eastern and South-Eastern Asia","campaign",14,-0.8673,-0.8436
"JE","Oceania","routine",19,-0.8673,-0.8539
"Rubella","Eastern Africa","routine",20,-0.8673,-0.8592
"Typhoid","Middle Africa","routine",1,-0.8671,-0.8514
"Measles","Northern Africa and Western Asia","campaign",16,-0.867,-0.8569
"Rota","Latin America and the Caribbean","routine",1,-0.867,-0.8636
"Rubella","Oceania","campaign",2,-0.867,-0.8548
"Typhoid","Western Africa","routine",1,-0.867,-0.8571
"Typhoid","Central and Southern Asia","routine",5,-0.8669,-0.852
"COVID-19","Eastern and South-Eastern Asia","campaign",2,-0.8666,-0.8639
"PCV","Eastern and South-Eastern Asia","routine",11,-0.8666,-0.8565
"Typhoid","Southern Africa","campaign",7,-0.8666,-0.8478
"YF","Western Africa","campaign",4,-0.8663,-0.8597
"Rota","Central and Southern Asia","routine",13,-0.8662,-0.859
"Typhoid","Latin America and the Caribbean","campaign",26,-0.8662,-0.8542
"Cholera","Latin America and the Caribbean","campaign",16,-0.8661,-0.8399
"PCV","Eastern and Southern Europe","routine",6,-0.8659,-0.8584
"Cholera","Eastern Africa","campaign",15,-0.8656,-0.8514
"COVID-19","Northern Africa and Western Asia","campaign",12,-0.8654,-0.8615
"COVID-19","Central and Southern Asia","campaign",2,-0.8654,-0.8618
"Rota","Eastern and South-Eastern Asia","routine",4,-0.8654,-0.8566
"Rubella","Northern Africa and Western Asia","routine",14,-0.8651,-0.8593
"Rubella","Latin America and the Caribbean","campaign",16,-0.8651,-0.8563
"MenA","Western Africa","routine",1,-0.8648,-0.862
"Rubella","Western Africa","routine",11,-0.8648,-0.8549
"Typhoid","Central and Southern Asia","campaign",16,-0.8648,-0.8514
"Rubella","Eastern and Southern Europe","campaign",20,-0.8646,-0.8481
"Rubella","Oceania","routine",15,-0.8646,-0.8465
"Measles","Eastern and South-Eastern Asia","campaign",10,-0.8642,-0.8527
"Measles","Latin America and the Caribbean","campaign",5,-0.8631,-0.8533
"Typhoid","Southern Africa","routine",11,-0.8631,-0.8445
"Rubella","Southern Africa","routine",20,-0.8627,-0.8463
"Typhoid","Latin America and the Caribbean","routine",16,-0.8627,-0.8509
"JE","Central and Southern Asia","routine",7,-0.8625,-0.8567
"Rota","Southern Africa","routine",2,-0.8625,-0.853
"Rubella","Western Africa","campaign",13,-0.8623,-0.8477
