"disease","country","mean_value","lower_95","upper_95","median_value"
"JE","BGD",53.431997,20.617216,90.993233,52.727721
"JE","BTN",29.818251,-0.572561,73.014943,29.860793
"JE","CHN",115.91869,3.401157,274.971602,113.620448
"JE","IDN",109.312551,3.8156,258.090334,110.66181
"JE","IND",59.13636,5.111805,132.484555,57.904262
"JE","KHM",97.143249,4.97928,212.920105,95.774733
"JE","LAO",104.682739,0.276227,232.867837,106.844692
"JE","LKA",104.59588,0.036664,245.558313,104.04703
"JE","MMR",98.987743,3.843832,227.846413,97.535475
"JE","NPL",64.216294,5.948495,138.213745,63.896368
"JE","PAK",19.724522,1.196509,44.733813,19.37589
"JE","PHL",29.493029,6.986884,56.798862,28.324856
"JE","PNG",15.208597,1.451734,32.177847,15.118475
"JE","PRK",48.449255,9.720276,94.10966,48.654662
"JE","THA",110.942579,1.400119,270.36387,108.894812
"JE","TLS",31.188216,0.00675,76.124069,30.158236
"JE","VNM",127.326962,24.046013,254.109752,127.633308
"Measles","AFG",663.461308,546.985577,827.920872,660.146915
"Measles","AGO",799.314091,521.912498,1134.467844,801.429167
"Measles","ALB",193.102661,88.849544,337.248152,191.630204
"Measles","ARM",162.003857,72.1471,276.548839,160.734683
"Measles","AZE",155.45411,51.825716,289.441645,157.160003
"Measles","BDI",448.813465,335.026642,620.953939,449.891453
"Measles","BEN",901.914138,507.543779,1391.264762,899.210417
"Measles","BFA",762.265029,391.538783,1205.519159,763.322233
"Measles","BGD",344.193864,178.211224,561.789249,341.768204
"Measles","BIH",230.556751,124.25271,382.462209,230.48897
"Measles","BLR",230.645069,87.813297,411.233598,227.165848
"Measles","BLZ",275.310671,118.229159,479.506982,276.633572
"Measles","BOL",368.238885,191.475144,602.470109,374.31467
"Measles","BTN",425.428849,229.300807,692.367487,426.129039
"Measles","CAF",710.474855,479.875606,997.069091,716.538328
"Measles","CHN",269.447924,106.343616,494.776129,271.20326
"Measles","CIV",681.337637,320.496221,1141.608408,688.620837
"Measles","CMR",494.186208,284.201827,759.02607,492.773778
"Measles","COD",509.287513,422.255745,631.937936,508.988353
"Measles","COG",431.365118,256.510109,650.670907,431.306261
"Measles","COL",254.687972,77.158008,514.675894,262.065271
"Measles","COM",340.676681,195.081219,539.879047,343.54822
"Measles","CPV",624.3534,283.641927,1108.711665,621.110189
"Measles","CUB",266.871638,91.277753,492.792306,266.942722
"Measles","DJI",707.868737,407.995584,1130.195993,705.571264
"Measles","DMA",204.720766,96.743212,361.521128,204.573335
"Measles","DZA",468.500193,170.535524,855.244255,466.363891
"Measles","ECU",209.686851,70.652499,397.860535,212.142002
"Measles","EGY",155.447743,58.235389,282.319392,154.252392
"Measles","ERI",599.490799,337.898133,968.461904,597.283805
"Measles","ETH",599.596233,405.025047,836.549479,598.891757
"Measles","FJI",228.430594,120.520675,380.914637,226.683591
"Measles","FSM",191.256105,148.649274,257.047867,191.003796
"Measles","GEO",144.062601,69.447896,243.488864,142.095887
"Measles","GHA",430.792057,225.883187,704.425762,431.23474
"Measles","GIN",748.387647,442.598629,1118.112169,745.983482
"Measles","GMB",897.437752,346.721332,1585.731029,892.977063
"Measles","GNB",880.299255,418.76385,1476.217282,882.874592
"Measles","GRD",266.187692,125.963031,449.328649,264.794306
"Measles","GTM",494.775386,218.223527,885.901351,502.21415
"Measles","GUY",214.022669,98.552526,365.561324,215.382316
"Measles","HND",447.147451,183.486023,790.417236,443.366818
"Measles","HTI",459.805611,184.475088,805.7008,460.694046
"Measles","IDN",274.152796,152.659604,454.961453,274.169498
"Measles","IND",504.332913,375.808048,687.045633,499.925685
"Measles","IRN",351.408304,133.404054,654.342017,345.686692
"Measles","IRQ",287.024301,108.358001,513.244845,283.073262
"Measles","JAM",207.584235,73.820911,385.817754,206.841699
"Measles","JOR",266.479088,96.980712,486.032581,267.34499
"Measles","KEN",206.080886,85.462953,356.704751,202.585814
"Measles","KGZ",117.137738,53.78124,204.571547,117.402669
"Measles","KHM",292.846728,149.848026,481.945785,291.914696
"Measles","KIR",308.090245,174.011013,478.678414,308.298816
"Measles","LAO",420.364727,191.999461,695.702063,416.134771
"Measles","LBR",780.45348,590.992975,1040.76708,781.819546
"Measles","LCA",171.217057,70.760004,313.908983,171.986038
"Measles","LKA",139.733056,56.181135,250.83979,138.572582
"Measles","LSO",166.949248,105.21499,255.453487,164.648828
"Measles","MAR",788.603796,354.202972,1371.723659,792.627459
"Measles","MDA",91.575321,47.572969,154.468211,92.362203
"Measles","MDG",352.61104,189.246426,554.134838,356.254672
"Measles","MDV",317.887918,113.156939,580.244273,315.612969
"Measles","MHL",641.430987,407.949439,987.61881,651.448867
"Measles","MKD",215.099425,101.225934,365.042792,212.585394
"Measles","MLI",949.554951,535.03323,1448.939698,948.052846
"Measles","MMR",299.025817,155.303188,489.421075,297.473313
"Measles","MNG",291.487855,103.772809,513.721247,288.386846
"Measles","MOZ",627.968275,301.097105,1063.927616,630.705699
"Measles","MRT",561.335406,252.466391,913.799227,550.873167
"Measles","MWI",263.644807,151.863578,413.843522,263.096614
"Measles","NAM",195.877282,103.842421,310.258504,195.862415
"Measles","NER",933.187043,719.420817,1200.579641,935.689039
"Measles","NGA",467.707228,313.151173,656.661193,470.242881
"Measles","NIC",355.292907,180.070388,598.410362,358.022837
"Measles","NPL",343.675504,191.052999,558.255521,344.786343
"Measles","PAK",433.948817,239.095962,672.984883,433.432315
"Measles","PER",341.75267,187.89181,553.355119,345.225875
"Measles","PHL",205.154118,107.40168,334.73261,206.461269
"Measles","PNG",448.11068,230.685623,721.583095,442.718539
"Measles","PRK",169.176287,79.3105,286.265172,168.749066
"Measles","PRY",226.877932,86.849891,403.597523,225.234094
"Measles","PSE",206.554593,93.426853,367.18308,204.228627
"Measles","RWA",394.800783,219.733028,634.098039,389.315821
"Measles","SDN",344.835488,274.510086,454.578098,341.322864
"Measles","SEN",892.269868,420.165452,1491.949291,895.704717
"Measles","SLB",349.427092,173.627325,573.070163,352.681343
"Measles","SLE",720.606538,405.751601,1137.277944,721.68506
"Measles","SLV",419.080011,228.132161,691.424627,416.277397
"Measles","SOM",915.986854,773.611446,1067.898332,919.073963
"Measles","SRB",161.503376,73.031077,285.479711,161.076989
"Measles","SSD",965.289227,561.729745,1424.870783,956.328595
"Measles","STP",740.636749,395.750717,1220.635448,737.696212
"Measles","SWZ",138.842895,61.716173,242.021609,136.340912
"Measles","SYR",201.049428,91.738934,332.563502,200.912172
"Measles","TCD",801.41117,565.563315,1095.584451,799.305218
"Measles","TGO",525.10968,278.116323,844.336044,526.469648
"Measles","THA",260.829258,101.309105,472.082085,260.219091
"Measles","TJK",143.663408,66.289583,247.532966,143.624236
"Measles","TKM",229.827121,88.883866,412.539624,230.499045
"Measles","TLS",293.167429,159.30263,459.167598,295.07552
"Measles","TON",141.660798,66.520778,244.439431,140.401817
"Measles","TUN",442.223725,150.617419,833.996419,440.993138
"Measles","TUV",327.91908,228.524112,469.329883,328.933827
"Measles","TZA",334.399984,160.958381,570.906775,335.106525
"Measles","UGA",262.869737,152.801182,414.70508,262.337376
"Measles","UKR",182.623105,87.359367,306.481765,181.620448
"Measles","UZB",117.290122,48.287895,216.813319,117.733394
"Measles","VCT",370.015334,169.005444,644.939774,367.380848
"Measles","VEN",358.611219,116.728351,652.225877,359.807594
"Measles","VNM",156.026773,65.267934,280.604302,153.655389
"Measles","VUT",298.242484,155.710563,472.134652,298.846225
"Measles","WSM",117.351671,69.253761,178.686846,116.886439
"Measles","XK",331.853698,172.448091,536.083159,331.99914
"Measles","YEM",449.157617,226.248646,739.290132,448.134736
"Measles","ZAF",196.181915,77.43398,348.341793,192.469629
"Measles","ZMB",265.842744,131.76481,444.294933,266.210173
"Measles","ZWE",159.583349,68.849933,274.69459,161.046002
"MenA","BDI",32.34769,20.708215,46.283834,31.842416
"MenA","BEN",36.856355,25.222196,50.914081,36.712212
"MenA","BFA",43.153858,19.807763,56.348339,44.810379
"MenA","CAF",35.651267,24.760514,52.521608,34.372761
"MenA","CIV",37.056783,23.626138,54.402364,36.476129
"MenA","CMR",25.159913,17.844776,32.180894,25.307903
"MenA","COD",30.676483,21.738187,45.294083,29.453701
"MenA","ERI",27.372909,10.55185,37.649171,28.13787
"MenA","ETH",38.459299,27.229543,51.705763,38.49638
"MenA","GHA",37.792355,25.64892,50.68208,37.99487
"MenA","GIN",29.305729,20.026278,44.060321,28.689651
"MenA","GMB",44.066836,28.74283,57.627821,44.583423
"MenA","GNB",29.343773,20.578051,43.391591,28.545805
"MenA","KEN",28.977914,9.354633,43.230039,29.093913
"MenA","MLI",48.33142,31.862712,63.498025,48.247918
"MenA","MRT",34.123288,23.914654,45.957872,33.872021
"MenA","NER",47.753343,27.916765,62.092551,48.703264
"MenA","NGA",27.619051,16.524101,38.406706,28.133443
"MenA","SDN",45.281506,31.005115,60.429237,45.255409
"MenA","SEN",53.579773,25.769921,73.140968,54.682115
"MenA","SSD",19.026139,13.498406,25.918837,18.87387
"MenA","TCD",33.639971,22.775949,45.980892,33.540162
"MenA","TGO",29.036776,20.091379,38.797241,29.036563
"MenA","TZA",11.772837,5.797607,29.159714,10.193305
"MenA","UGA",30.851068,21.024369,44.131352,30.401454
"MenACWYX","BDI",61.393095,23.024671,95.115354,60.14553
"MenACWYX","BEN",53.27136,1.035439,104.769642,54.933231
"MenACWYX","BFA",50.105958,17.023494,85.277048,49.287166
"MenACWYX","CAF",73.49189,33.992317,112.507161,74.382457
"MenACWYX","CIV",61.089587,13.030509,103.859309,63.463337
"MenACWYX","CMR",57.03794,8.560437,97.751701,58.122471
"MenACWYX","COD",66.793079,30.244263,112.250417,64.79605
"MenACWYX","ERI",79.349624,35.265874,121.422501,79.528257
"MenACWYX","ETH",61.280365,17.430038,99.028277,60.822108
"MenACWYX","GHA",51.02503,19.294272,85.92751,50.787406
"MenACWYX","GIN",65.801486,28.662432,102.39222,65.938772
"MenACWYX","GMB",50.617324,16.197341,86.701827,50.655326
"MenACWYX","GNB",62.697185,29.991279,99.20979,63.630621
"MenACWYX","KEN",55.63327,22.670026,87.230576,55.791626
"MenACWYX","MLI",55.58896,15.200156,105.96761,54.763197
"MenACWYX","MRT",64.171542,25.315205,118.667068,64.622967
"MenACWYX","NER",54.843436,-2.135169,117.791139,53.852963
"MenACWYX","NGA",53.310471,23.999689,90.23173,53.699515
"MenACWYX","RWA",63.76957,30.946567,96.192829,63.6611
"MenACWYX","SDN",65.497667,18.797997,112.644131,65.370012
"MenACWYX","SEN",63.093018,2.169995,118.758733,61.729432
"MenACWYX","SSD",56.304785,23.832692,88.673622,56.316071
"MenACWYX","TCD",48.574407,9.592052,82.245926,47.167905
"MenACWYX","TGO",60.99341,16.251949,103.423482,61.20667
"MenACWYX","TZA",76.436397,19.609368,132.659159,76.990414
"MenACWYX","UGA",63.911702,26.124868,102.551306,64.087312
"Meningitis","BDI",40.983977,26.432443,53.572454,41.167709
"Meningitis","BEN",42.9186,23.586817,65.50457,43.465631
"Meningitis","BFA",41.576315,28.140886,55.529787,41.424287
"Meningitis","CAF",45.705264,30.98666,60.680032,46.74887
"Meningitis","CIV",43.817242,25.93788,62.663925,44.626387
"Meningitis","CMR",35.945623,21.106971,48.871068,36.648993
"Meningitis","COD",46.485915,29.326016,67.40699,46.353308
"Meningitis","ERI",44.799777,32.241461,59.111912,44.844665
"Meningitis","ETH",47.806576,31.093091,62.830353,47.135272
"Meningitis","GHA",38.93529,26.790377,52.566312,38.585326
"Meningitis","GIN",40.947928,26.341993,53.334216,40.625292
"Meningitis","GMB",45.998832,27.833472,61.956788,46.362938
"Meningitis","GNB",41.979499,28.525918,54.070759,41.645613
"Meningitis","KEN",40.024521,29.162862,51.620441,39.471111
"Meningitis","MLI",46.293225,27.290217,64.641047,45.978022
"Meningitis","MRT",46.294757,30.815384,63.17889,46.045531
"Meningitis","NER",47.737065,21.66423,75.352992,48.303301
"Meningitis","NGA",37.678327,26.485054,51.022147,37.485861
"Meningitis","RWA",69.370713,36.281908,100.20463,69.236029
"Meningitis","SDN",50.030831,34.114423,64.894774,50.442742
"Meningitis","SEN",64.374727,35.631762,94.933917,64.131095
"Meningitis","SSD",30.876319,20.660162,41.475297,31.016861
"Meningitis","TCD",38.619146,24.700618,52.589234,38.708227
"Meningitis","TGO",39.560166,23.858891,53.91416,39.858772
"Meningitis","TZA",41.911506,14.889364,64.794127,42.769746
"Meningitis","UGA",43.630152,28.557574,58.131201,44.088048
"PCV","AFG",170.412627,8.433227,386.721288,148.990973
"PCV","AGO",349.699186,70.220724,844.451439,304.251866
"PCV","ALB",27.86094,7.404231,52.724155,26.747566
"PCV","ARM",37.233192,2.283991,97.757487,34.180335
"PCV","AZE",109.456923,17.047027,269.329462,108.078583
"PCV","BDI",175.495538,56.505934,355.494912,161.986604
"PCV","BEN",189.045717,45.206165,399.683929,174.764936
"PCV","BFA",124.771151,-29.02293,322.550883,107.167038
"PCV","BGD",87.576375,-11.390945,243.528136,84.500038
"PCV","BIH",2.928291,-20.466101,29.357296,0.548768
"PCV","BLR",8.708127,-12.64013,37.889689,4.868283
"PCV","BLZ",14.767478,-35.183732,63.920244,12.924943
"PCV","BOL",207.486251,38.148516,581.944913,191.448379
"PCV","BTN",51.758737,-95.206893,247.277273,25.690407
"PCV","CAF",179.541136,-90.800406,505.921375,146.930628
"PCV","CHN",46.709273,-51.77306,204.45327,35.878414
"PCV","CIV",62.249239,-38.44838,149.727765,67.37114
"PCV","CMR",190.615119,57.525826,413.266839,179.836348
"PCV","COD",223.372982,32.756502,564.35872,195.138375
"PCV","COG",108.688634,15.335421,266.525248,99.775503
"PCV","COL",28.744317,11.158506,62.330077,25.969531
"PCV","COM",139.591625,-269.774387,618.614983,68.500088
"PCV","CPV",43.430527,-114.264189,256.039276,17.249835
"PCV","CUB",9.677429,-18.486288,35.935276,7.621429
"PCV","DJI",106.895571,-6.938537,276.42572,93.500033
"PCV","DZA",44.23742,5.236907,118.999392,38.560103
"PCV","ECU",54.620326,23.900645,96.894885,52.779413
"PCV","EGY",31.223926,-60.819713,137.892993,13.175259
"PCV","ERI",150.971051,-14.054443,414.461336,132.231682
"PCV","ETH",199.025773,39.931549,454.884919,189.571503
"PCV","FJI",63.595349,17.801746,133.322408,57.605399
"PCV","FSM",119.025563,26.032986,280.66514,109.533911
"PCV","GEO",19.708703,3.70162,39.241036,19.586447
"PCV","GHA",66.716186,12.909144,144.822927,60.410254
"PCV","GIN",188.759277,-1174.644739,1746.675184,37.341283
"PCV","GMB",135.828663,50.192908,263.374475,129.289787
"PCV","GNB",142.536823,5.050242,363.610115,115.875417
"PCV","GTM",73.678929,21.421585,163.295903,68.02976
"PCV","GUY",38.551175,11.869317,60.875653,39.211062
"PCV","HND",54.533808,21.255809,111.854792,51.016455
"PCV","HTI",204.100969,-143.835025,641.323856,136.294638
"PCV","IDN",51.787469,-127.66331,276.374354,22.785587
"PCV","IND",67.70826,-127.15896,296.452476,37.250137
"PCV","IRN",54.899403,-29.426607,175.024906,49.236277
"PCV","IRQ",36.274392,-27.190276,136.783899,24.859592
"PCV","JAM",7.136861,4.476439,10.976771,6.927844
"PCV","JOR",14.088663,-51.99074,78.884736,6.510424
"PCV","KEN",56.707295,10.183839,116.494373,54.374484
"PCV","KGZ",80.663321,10.663362,211.039416,80.692185
"PCV","KHM",108.500452,6.389691,295.298152,92.868187
"PCV","KIR",97.824264,37.053893,190.36622,91.102966
"PCV","LAO",203.232649,46.107118,484.264528,198.319478
"PCV","LBR",188.208042,-33.671912,503.131922,157.471664
"PCV","LKA",13.945878,-27.387362,63.714537,8.690834
"PCV","LSO",57.589965,-4.870943,104.444154,59.800838
"PCV","MAR",71.362638,13.753604,181.18512,66.327382
"PCV","MDA",17.928671,0.443073,38.098352,15.885612
"PCV","MDG",141.982181,12.87987,355.496607,120.864835
"PCV","MHL",36.786166,20.406858,56.259514,36.466592
"PCV","MKD",5.940964,-25.128571,42.349788,4.365941
"PCV","MLI",271.037972,46.916319,684.118085,248.111017
"PCV","MMR",99.763723,-38.157869,292.368705,78.81175
"PCV","MNG",43.454582,-39.845977,135.002423,28.90918
"PCV","MOZ",111.395494,10.136356,257.094003,100.383907
"PCV","MRT",167.33001,46.038638,350.68602,158.260235
"PCV","MWI",74.629916,12.917468,153.823752,72.936168
"PCV","NAM",27.537548,1.832614,54.903045,27.425664
"PCV","NER",302.759023,83.480947,545.728461,302.903619
"PCV","NGA",154.181899,-47.529107,450.181011,112.999154
"PCV","NIC",76.724627,34.657667,147.268093,73.227443
"PCV","NPL",74.131061,-23.511325,222.701606,61.14408
"PCV","PAK",113.997346,26.061495,232.672572,105.213907
"PCV","PER",40.177026,13.866164,77.692671,35.620818
"PCV","PHL",64.142449,9.43689,164.885139,54.831459
"PCV","PNG",93.508961,-94.840612,291.078639,80.539672
"PCV","PRK",43.994931,-112.691165,228.162724,21.8839
"PCV","PRY",37.794286,13.916616,67.085382,35.546816
"PCV","PSE",5.037716,2.69761,7.357316,5.068337
"PCV","RWA",156.663851,28.398672,376.453723,142.256439
"PCV","SDN",183.412334,56.77491,393.774066,179.125499
"PCV","SEN",166.104111,24.328573,440.787484,144.614767
"PCV","SLB",70.397758,22.482467,148.3106,67.209317
"PCV","SLE",159.146415,23.32749,366.183623,140.285011
"PCV","SLV",36.297649,12.678651,67.099488,33.420929
"PCV","SOM",162.42738,-1583.016336,1821.415112,80.461582
"PCV","SRB",5.485043,-14.79511,29.631132,1.867463
"PCV","SSD",116.562817,-983.388854,1604.024478,38.25214
"PCV","STP",58.19075,4.425738,113.772649,56.846639
"PCV","SWZ",58.629175,38.188779,81.757931,58.370881
"PCV","SYR",10.914053,-164.66597,169.188664,1.184438
"PCV","TCD",296.928812,-1305.998078,2144.866315,100.414993
"PCV","TGO",87.536864,-17.359653,186.548583,86.885834
"PCV","THA",12.010472,-25.708863,54.028791,5.003466
"PCV","TJK",114.983888,-119.138068,412.432379,79.483372
"PCV","TKM",61.197185,-76.18911,210.73533,50.158785
"PCV","TLS",122.202812,-332.88765,682.874222,50.52408
"PCV","TON",21.618344,-29.283582,75.285936,17.215331
"PCV","TUN",16.778238,-11.29588,55.470738,11.304491
"PCV","TUV",12.259662,5.976829,18.501217,12.162094
"PCV","TZA",120.761607,24.571366,273.910477,105.789993
"PCV","UGA",82.174384,-4.681499,216.402522,71.884943
"PCV","UKR",6.089858,-53.587153,67.215628,2.068819
"PCV","UZB",59.116169,13.458348,126.199929,55.077456
"PCV","VEN",11.962797,-135.21819,164.280629,9.155664
"PCV","VNM",20.770141,-59.989639,108.577175,14.676117
"PCV","VUT",23.141512,-36.284969,97.20012,18.370633
"PCV","WSM",48.794693,-102.597363,225.147131,21.628634
"PCV","XK",17.856355,12.970051,23.340139,17.924586
"PCV","YEM",152.083674,27.960894,363.755904,146.501915
"PCV","ZAF",50.484028,7.440821,101.373647,48.157374
"PCV","ZMB",107.89753,1.199485,237.577599,95.833361
"PCV","ZWE",41.330392,1.273406,101.941306,39.150003
"Rota","AFG",92.898977,-17.273051,292.966189,58.400405
"Rota","AGO",167.734491,-27.805961,401.233507,149.180297
"Rota","ALB",3.509268,-13.018325,22.24447,1.963398
"Rota","ARM",7.859874,-6.278144,34.184644,2.978861
"Rota","AZE",17.908835,-134.464437,194.039024,5.769716
"Rota","BDI",71.285114,9.409829,124.530695,73.16647
"Rota","BEN",74.980175,-55.101816,197.459895,87.506479
"Rota","BFA",95.867133,-9.480893,160.265141,105.185407
"Rota","BGD",19.648728,-113.478418,131.846978,12.777305
"Rota","BIH",1.601992,-9.439763,13.867338,1.985871
"Rota","BLR",1.169045,-5.324259,8.251118,0.931028
"Rota","BLZ",5.64615,-8.592916,18.862689,5.971248
"Rota","BOL",71.43916,16.399532,199.672857,54.38557
"Rota","BTN",18.520331,-105.625261,155.620286,8.357279
"Rota","CAF",334.331152,-520.977922,972.975748,426.954093
"Rota","CHN",13.975851,-28.498118,87.955617,4.019741
"Rota","CIV",29.352864,-12.170101,66.479459,29.666812
"Rota","CMR",107.943174,-4.653712,217.121738,107.259123
"Rota","COD",90.4878,-174.527483,306.11443,107.299146
"Rota","COG",52.593613,-16.443425,119.594956,54.904693
"Rota","COL",10.626996,3.237812,18.822532,10.287955
"Rota","COM",50.446433,-201.187781,319.289175,47.431996
"Rota","CPV",10.26736,-14.267086,33.957753,11.57313
"Rota","CUB",1.511634,-3.760582,6.280962,1.477396
"Rota","DJI",44.520106,-11.847279,91.194121,47.300333
"Rota","DZA",19.025037,-74.132184,128.989266,6.852351
"Rota","ECU",12.349468,4.826046,22.079629,12.050728
"Rota","EGY",49.068987,-64.957611,173.907819,39.383492
"Rota","ERI",67.530366,9.9661,117.558286,70.571275
"Rota","ETH",49.811488,-24.752871,141.075434,41.019252
"Rota","FJI",17.324658,5.988687,40.914834,15.415164
"Rota","FSM",52.676472,3.53115,174.375672,34.808898
"Rota","GEO",3.94877,0.841728,10.135281,3.132389
"Rota","GHA",38.532552,-8.309593,77.047552,39.497227
"Rota","GIN",82.247454,-654.028785,762.887904,114.607666
"Rota","GMB",37.452658,-24.509555,111.706899,32.968861
"Rota","GNB",68.969939,-27.478573,196.197943,69.386012
"Rota","GTM",32.373497,15.035367,68.347283,26.115847
"Rota","GUY",21.107731,8.917739,46.199224,20.163483
"Rota","HND",21.60082,10.068417,39.60646,18.965849
"Rota","HTI",82.624086,-32.128903,239.497801,53.338368
"Rota","IDN",39.499925,-128.701836,206.671317,31.980729
"Rota","IND",26.063783,-48.675937,111.779895,17.412429
"Rota","IRN",13.344941,-11.360096,63.353127,6.236322
"Rota","IRQ",22.914066,-8.066175,74.366276,15.262235
"Rota","JAM",3.356193,1.896916,5.772933,3.235914
"Rota","JOR",9.166426,-1.78374,30.331359,5.606637
"Rota","KEN",59.119307,-5.61529,115.972556,64.712216
"Rota","KGZ",11.732271,-21.431356,63.851511,7.226726
"Rota","KHM",25.60175,-108.369327,207.111259,14.577546
"Rota","KIR",41.10204,4.779439,105.460415,33.281552
"Rota","LAO",53.59308,-449.547732,528.602573,77.518473
"Rota","LBR",78.569625,-71.895706,226.647437,75.833054
"Rota","LKA",2.509169,-11.091337,18.051394,2.263281
"Rota","LSO",34.764885,-13.029395,63.874872,38.698594
"Rota","MAR",29.016903,10.462831,68.669924,23.067734
"Rota","MDA",2.344958,-1.201665,6.969654,2.257598
"Rota","MDG",119.882017,-23.614307,246.39223,134.705985
"Rota","MHL",14.740094,4.143511,36.993026,13.613215
"Rota","MKD",5.140549,-17.368427,32.343403,2.724361
"Rota","MLI",64.007169,-58.794506,206.10316,57.411353
"Rota","MMR",41.573564,-41.175209,156.840329,29.817377
"Rota","MNG",21.373881,-28.206241,99.961441,11.795249
"Rota","MOZ",40.529286,-27.016849,103.487215,40.408977
"Rota","MRT",75.238006,-6.104973,145.958498,73.621833
"Rota","MWI",36.713411,-2.782909,66.569435,39.714227
"Rota","NAM",17.899349,-1.135645,32.669111,18.231271
"Rota","NER",169.780631,110.413157,224.540699,168.858652
"Rota","NGA",187.068042,-552.810767,696.627313,261.307328
"Rota","NIC",24.479638,8.822366,42.815726,24.205298
"Rota","NPL",22.808403,-148.070104,170.759125,21.056349
"Rota","PAK",55.005618,-46.44757,160.407318,53.218538
"Rota","PER",16.256727,3.556935,47.425099,10.554563
"Rota","PHL",24.49943,-174.911167,249.354082,16.570116
"Rota","PNG",88.828099,-413.694985,528.781109,118.487301
"Rota","PRK",25.57698,-28.607016,101.582847,13.717199
"Rota","PRY",14.31094,4.309275,35.791827,11.811539
"Rota","PSE",3.571032,1.225345,7.25347,3.528674
"Rota","RWA",58.039604,-2.321004,154.481401,48.577604
"Rota","SDN",60.435935,-8.350263,143.472406,54.027154
"Rota","SEN",86.624716,-17.274948,247.768809,69.298338
"Rota","SLB",26.218626,-2.872747,79.394276,19.517598
"Rota","SLE",60.656936,-27.883831,130.72366,63.205508
"Rota","SLV",14.322437,3.867863,27.731291,14.256544
"Rota","SOM",206.170303,-751.573422,1019.133476,237.973823
"Rota","SRB",1.331052,-7.361835,12.952556,0.986948
"Rota","SSD",153.684907,-633.275083,798.58769,156.75052
"Rota","STP",13.734983,-26.327599,57.352415,14.165257
"Rota","SWZ",50.77785,11.827086,81.170535,49.66231
"Rota","SYR",6.694241,-70.107151,86.355291,4.718983
"Rota","TCD",438.646176,-580.161579,1363.072501,475.232161
"Rota","TGO",97.04678,-8.241286,190.839667,99.62619
"Rota","THA",5.205762,-7.856435,17.591797,5.301043
"Rota","TJK",33.571642,3.776949,87.728286,27.966341
"Rota","TKM",37.08609,-33.400561,157.00808,20.750889
"Rota","TLS",40.848326,-129.60527,188.714562,46.144682
"Rota","TON",3.955945,-16.919595,28.188831,3.191571
"Rota","TUN",5.246857,-20.061669,38.168566,2.776309
"Rota","TUV",5.199911,0.967191,17.297179,3.248965
"Rota","TZA",41.434623,-5.25028,112.177864,33.988161
"Rota","UGA",34.758349,-39.643686,106.396098,29.648095
"Rota","UKR",1.155328,-20.17628,22.581036,1.503871
"Rota","UZB",23.176105,0.665977,75.13287,16.721537
"Rota","VEN",23.975293,6.560736,47.134744,21.539344
"Rota","VNM",14.673928,-41.881876,69.280508,11.892945
"Rota","VUT",28.565022,-43.276495,117.034767,19.654935
"Rota","WSM",9.774388,-45.515035,71.89287,5.584991
"Rota","XK",0.637376,-0.799123,2.085823,0.743912
"Rota","YEM",110.512195,44.102121,270.404018,76.095039
"Rota","ZAF",28.364551,2.007034,54.079927,29.155477
"Rota","ZMB",54.072533,2.42698,118.473165,51.526857
"Rota","ZWE",26.996216,-1.310184,60.437052,26.925351
"Rubella","AFG",31.330533,3.55413,81.31079,26.409981
"Rubella","AGO",9.846707,-14.545972,72.041645,3.155349
"Rubella","ALB",9.606032,-0.428331,29.471194,7.603867
"Rubella","ARM",11.423584,-4.902363,36.266802,9.587636
"Rubella","AZE",14.958409,1.667648,43.75379,11.475876
"Rubella","BDI",14.415091,-3.859134,65.213525,8.927795
"Rubella","BEN",36.851251,4.286916,78.501326,36.376407
"Rubella","BFA",5.081412,-6.42122,20.75117,4.50755
"Rubella","BGD",17.258199,3.92163,36.390948,16.961243
"Rubella","BIH",7.826559,-2.938923,23.470978,6.190806
"Rubella","BLR",13.809723,2.454059,36.047525,10.80542
"Rubella","BLZ",13.861859,-7.192946,41.119578,12.487912
"Rubella","BOL",14.750105,1.574583,49.889922,9.578766
"Rubella","BTN",8.975342,-2.123415,27.062862,7.645132
"Rubella","CAF",23.578697,-2.447852,86.048678,16.172728
"Rubella","CHN",1.855752,0.000206,3.897205,1.842043
"Rubella","CIV",4.391997,-21.447609,21.103833,8.065427
"Rubella","CMR",3.380025,-19.459672,31.721068,3.325854
"Rubella","COD",34.127341,-1.324086,105.82724,30.168329
"Rubella","COG",18.670458,-11.091198,93.530905,7.749738
"Rubella","COL",9.003081,1.234311,28.674159,6.063465
"Rubella","COM",1.176148,-41.823922,45.503173,1.511427
"Rubella","CPV",11.668258,-6.510554,42.690632,8.889103
"Rubella","CUB",11.492274,1.087086,33.807472,9.093296
"Rubella","DJI",9.08591,-45.623623,51.669838,11.99203
"Rubella","DMA",9.257164,-10.46263,34.615204,7.85472
"Rubella","DZA",43.034423,3.907611,91.783079,42.494662
"Rubella","ECU",9.548946,0.920065,30.93254,6.027794
"Rubella","EGY",7.850891,0.295247,17.446494,7.73397
"Rubella","ERI",19.091411,2.541419,54.790112,14.366156
"Rubella","ETH",36.959268,3.650658,97.763267,31.855426
"Rubella","FJI",26.706094,4.340781,49.089084,26.472964
"Rubella","FSM",13.145204,-4.488255,35.958493,12.518126
"Rubella","GEO",11.223602,-5.245662,32.466418,9.945223
"Rubella","GHA",27.392557,3.269999,66.507867,24.533401
"Rubella","GIN",20.987921,-1.700092,77.252123,15.089703
